name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,8,34.96685528493215,23.385753385975388,47.12145479072022,15.926206027881786,0.2774413815975123,0.10297926012760396
CommentLinesOfCode,8,50.15678849306546,20.621579944922424,44.51836617191901,11.473410457619739,0.39173547656620367,0.10093251465195112
CouplingBetweenObjects,8,38.7593635737282,16.140366326169424,58.18220388920672,9.329306338365614,0.3751674807494167,0.08629862376135163
CyclomaticComplexity,8,45.37361626938795,18.501598548459786,54.44360390211825,7.4915298100784895,0.41488919173338845,0.09930744884557444
DepthOfInheritance,8,17.187809935057857,13.330027322237136,59.35415671659753,10.669411848256797,0.1037205585095609,0.08756844413762906
DepthOfNesting,8,44.116523960341226,19.87975650047706,50.42634548454042,9.28277989543867,0.3827819998657225,0.08871525283890969
FanIn,8,22.572329575301854,10.588913722281939,27.812543808053714,6.880179222491306,0.11897543929320939,0.10055967924431863
FanOut,8,39.606729944254866,17.174786775429087,61.54478384155253,8.070997863014206,0.39809802903480057,0.08231986017129903
LackOfCohesionInMethods,8,29.897774726414127,21.576163070061124,41.36489006511702,12.785799871434204,0.22644009287545414,0.15327877769112985
LinesOfCode,8,48.78754249846098,18.47759441916338,59.91170678178805,9.313707075948228,0.4655719615476644,0.10503117828722006
NumberOfChildren,8,16.930613895485042,10.958786361174091,37.273109153585644,29.687092558584716,0.0519451023877819,0.06781049226134735
NumberOfPatternVariables,8,47.368568060896465,18.612832327468332,46.37706189467316,9.934617350220357,0.38810061990298494,0.07257855922097474
OutDegree,8,48.04069567905994,19.285351205824483,53.97082213926638,6.972493273444938,0.43333015207031306,0.09670935515422589
OutDegreeDistinct,8,43.98799398662011,17.480141260177984,56.01129071059442,7.694069103669299,0.4112565395593785,0.09592902943979736
ParadigmEntropyFraction,8,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmGiniFraction,8,35.398109668710084,17.058773266669448,48.42485648845703,6.537970190962023,0.31110285734472,0.08649090270572143
PatternSize,8,47.01768748866668,18.54089174308812,46.606851181456754,7.422641416735373,0.388395314831205,0.07242812312069484
ResponseForClass,8,43.46647453574711,18.044277111117886,60.33038187119924,6.104823544408538,0.42456948366560626,0.09795722772850879
SourceLinesOfCode,8,48.7691889032201,17.90136068258391,60.44685012186552,9.53622456942389,0.4675008980272495,0.10415258662269786
WeightedMethodCount,8,45.29671655408162,18.585918239788878,54.52960466377037,7.459221904649629,0.41443123510139246,0.09968449369842068
