name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,493,68,425,13.793103448275861,80.95238095238095
Max stretch,1248,76,1172,6.089743589743589,90.47619047619048
Min stretch,1248,76,1172,6.089743589743589,90.47619047619048
Average stretch,1248,76,1172,6.089743589743589,90.47619047619048
AvrParadigmEntropyBool,330,57,273,17.272727272727273,67.85714285714286
AvrParadigmGiniBool,968,68,900,7.024793388429752,80.95238095238095
MaxParadigmEntropyBool,330,57,273,17.272727272727273,67.85714285714286
MaxParadigmGiniBool,968,68,900,7.024793388429752,80.95238095238095
SumParadigmEntropyBool,330,57,273,17.272727272727273,67.85714285714286
SumParadigmGiniBool,968,68,900,7.024793388429752,80.95238095238095
AvrParadigmEntropyCount,330,57,273,17.272727272727273,67.85714285714286
AvrParadigmGiniCount,968,68,900,7.024793388429752,80.95238095238095
MaxParadigmEntropyCount,330,57,273,17.272727272727273,67.85714285714286
MaxParadigmGiniCount,968,68,900,7.024793388429752,80.95238095238095
SumParadigmEntropyCount,330,57,273,17.272727272727273,67.85714285714286
SumParadigmGiniCount,968,68,900,7.024793388429752,80.95238095238095
AvrParadigmEntropyFraction,87,27,60,31.03448275862069,32.142857142857146
AvrParadigmGiniFraction,988,63,925,6.376518218623482,75.0
MaxParadigmEntropyFraction,87,27,60,31.03448275862069,32.142857142857146
MaxParadigmGiniFraction,988,63,925,6.376518218623482,75.0
SumParadigmEntropyFraction,87,27,60,31.03448275862069,32.142857142857146
SumParadigmGiniFraction,988,63,925,6.376518218623482,75.0
