name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,476,1733,181,512,-2.628360171592404,22.806236080178174,73.88167388167388,-0.046558681804307625
IsNested,2,2207,0,693,-3.18379879765122,23.896551724137932,100.0,0.01470905453846247
HasNestedMethods,1991,218,466,227,-0.296655359127066,51.01123595505618,32.75613275613276,0.27081867856133957
HasFunctions,1599,610,327,366,-0.7762661864065217,37.5,52.81385281385281,0.2274071790125662
IsFunction,228,1981,73,620,-2.893757467320166,23.83698577470204,89.46608946608947,-0.0029714345184509395
HasFunctionParameters,2043,166,531,162,-0.3212993937303583,49.390243902439025,23.376623376623375,0.2135889527695738
HasHigherOrderCalls,1631,578,329,364,-0.7193953373220012,38.6411889596603,52.52525252525253,0.24002100789496422
HasFunctionCalls,2020,189,481,212,-0.2701156295542899,52.867830423940156,30.59163059163059,0.2722467765555146
HasCurrying,2202,7,673,20,-0.28907257924913,74.07407407407408,2.886002886002886,0.11409001102908327
HasPatternMatching,1641,568,356,337,-0.7516221518032296,37.23756906077348,48.62914862914863,0.21090793978150318
HasLazyValues,2131,78,549,144,-0.18860074586647713,64.86486486486487,20.77922077922078,0.27667164622729207
HasMultipleParameterLists,2053,156,577,116,-0.38954441263178285,42.64705882352941,16.738816738816737,0.14155780246560926
FunctionalScoreBool,1469,740,298,395,-0.9677313783244073,34.801762114537446,56.99855699855701,0.20530617567968856
HasVariables,2040,169,513,180,-0.2928639691880981,51.57593123209169,25.97402597402597,0.24017893475542457
HasVariableDefinitions,2133,76,613,80,-0.3061338339744861,51.28205128205128,11.544011544011545,0.15318869963458934
HasInnerVariableAssignment,82,2127,72,621,-3.1686332378953486,22.59825327510917,89.6103896103896,-0.12700217948020429
HasOuterVariableUsage,2114,95,533,160,-0.1904964408359613,62.745098039215684,23.08802308802309,0.2829338412805814
HasOuterVariableAssignment,2135,74,592,101,-0.2625328496763537,57.714285714285715,14.574314574314574,0.20103206746571106
HasSideEffects,1678,531,339,354,-0.6492546234510927,40.0,51.082251082251084,0.25044618957009424
IsSideEffect,1907,302,435,258,-0.39712719250971884,46.07142857142857,37.22943722943723,0.25451720379451775
HasSideEffectCalls,1822,387,381,312,-0.45589373656372323,44.63519313304721,45.02164502164502,0.2742138084914308
HasSideEffectFunctions,2054,155,506,187,-0.2530543748289338,54.67836257309941,26.984126984126984,0.2640295067835314
ImperativeScoreBool,1734,475,352,341,-0.5677397397632802,41.78921568627451,49.2063492063492,0.2627213829371708
HasPointsBool,1330,879,237,456,-1.1155955859441602,34.157303370786515,65.80086580086581,0.22249217888872197
ParadigmScoreBool,1514,695,365,328,-1.0094366676530555,32.06256109481916,47.33044733044733,0.14160944700696262
