name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,5011,2116,2895,42.22710037916583,99.62335216572504
FanIn,4608,1855,2753,40.25607638888889,87.3352165725047
CouplingBetweenObjects,5100,2119,2981,41.549019607843135,99.76459510357816
DepthOfInheritance,2965,900,2065,30.354131534569984,42.3728813559322
LackOfCohesionInMethods,1542,879,663,57.003891050583654,41.38418079096045
LinesOfCode,5118,2124,2994,41.50058616647128,100.0
SourceLinesOfCode,5118,2124,2994,41.50058616647128,100.0
CommentLinesOfCode,660,520,140,78.78787878787878,24.48210922787194
CommentDensity,660,520,140,78.78787878787878,24.48210922787194
NumberOfChildren,440,138,302,31.363636363636367,6.497175141242938
ResponseForClass,2949,1703,1246,57.74838928450322,80.1789077212806
WeightedMethodCount,2561,1516,1045,59.195626708317064,71.37476459510358
CyclomaticComplexity,2562,1517,1045,59.211553473848554,71.42184557438794
DepthOfNesting,769,626,143,81.40442132639792,29.47269303201507
OutDegree,2422,1474,948,60.85879438480595,69.39736346516008
OutDegreeDistinct,2422,1474,948,60.85879438480595,69.39736346516008
PatternSize,769,626,143,81.40442132639792,29.47269303201507
NumberOfPatternVariables,683,558,125,81.69838945827233,26.27118644067797
ParadigmGiniFraction,2176,1264,912,58.08823529411765,59.51035781544256
