name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,1359,3,878,18,-0.6301018066918398,85.71428571428571,2.0089285714285716,0.09116512820981663
CountNestedDepth,1362,0,896,0,-0.657856093979442,0.0,0.0,0.0
CountNestedMethods,1258,104,627,269,-0.35255893381581704,72.11796246648794,30.02232142857143,0.29492969735330954
CountFunctions,1150,212,469,427,-0.2600446428571428,66.82316118935837,47.65625,0.3485384286861009
IsFunction,1270,92,775,121,-0.6041978052234109,56.8075117370892,13.504464285714285,0.1129770029159119
CountFunctionParameters,1240,122,743,153,-0.600497233585064,55.63636363636364,17.075892857142858,0.12144773925876291
CountHigherOrderCalls,1179,183,477,419,-0.2211886406544996,69.60132890365448,46.763392857142854,0.36873459066526093
CountFunctionCalls,1188,174,666,230,-0.5542400881057268,56.930693069306926,25.669642857142854,0.16458687567692254
CountCurrying,1270,92,764,132,-0.5838446612125026,58.92857142857143,14.732142857142858,0.13055780383071955
CountPatternMatching,1040,322,428,468,-0.3877143643801133,59.24050632911393,52.23214285714286,0.29328295024827306
CountLazyValues,1336,26,845,51,-0.611598948500105,66.23376623376623,5.691964285714286,0.1019780006904011
CountParameterLists,1289,73,772,124,-0.5634915172015942,62.944162436548226,13.839285714285715,0.14700826513784815
FunctionalScoreCount,1082,280,409,487,-0.2748469294105307,63.49413298565841,54.35267857142857,0.34910360801439744
CountVariables,1233,129,731,165,-0.5912458044891966,56.12244897959183,18.415178571428573,0.13002320252660954
CountVariableDefinitions,1325,37,844,52,-0.6301018066918398,58.42696629213483,5.803571428571429,0.07761601469123282
CountInnerVariableAssignment,1318,44,830,66,-0.6171498059576253,60.0,7.366071428571429,0.09398532654284361
CountOuterVariableUsage,1259,103,768,128,-0.611598948500105,55.41125541125541,14.285714285714285,0.1085406895414057
CountOuterVariableAssignment,1270,92,805,91,-0.6597063797986156,49.72677595628415,10.15625,0.06097833745624887
CountSideEffects,1201,161,577,319,-0.36551093455003136,66.45833333333333,35.60267857142857,0.2843814570329049
IsSideEffect,1166,196,629,267,-0.5264858008181246,57.66738660907127,29.799107142857146,0.18671548743245894
CountSideEffectCalls,1105,257,467,429,-0.3396069330816027,62.53644314868805,47.879464285714285,0.30860593276855947
CountSideEffectFunctions,1318,44,714,182,-0.4025166509335012,80.53097345132744,20.3125,0.27846082367664987
ImperativeScoreCount,1180,182,566,330,-0.3840137927417664,64.453125,36.830357142857146,0.27419223889026867
HasPointsCount,460,902,100,796,-0.8539863908118313,46.878680800942284,88.83928571428571,0.2561773455013793
ParadigmScoreCount,732,630,353,543,-0.8188309602475352,46.29156010230179,60.60267857142857,0.1404898624221399
