name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,8,31.748368136601457,20.516720491837802,34.0321834516349,40.552951124106364,0.1131526928603301,0.10303683540857468
CountFunctionCalls,8,35.4096739343643,24.111355008327667,26.997709305928964,15.703176746590547,0.15171367573361844,0.05535136866620136
CountFunctionParameters,8,36.392184887534,23.401790591715187,26.4475325440857,13.092922815743377,0.15386364121677604,0.027003489157757063
CountFunctions,8,39.45215734326064,20.9191220595536,49.795591415270074,3.1628646291497797,0.28036706484721585,0.05981572484578769
CountHigherOrderCalls,8,39.77617887943149,21.767361439397742,54.321678454716036,7.8010086652470925,0.29758729604329104,0.05637380541089206
CountInnerVariableAssignment,8,45.22158446637679,22.318941933428167,14.482091890008949,8.988300278020464,0.15922792373888706,0.07621905200513152
CountLazyValues,8,49.923973065828704,30.072665634047844,16.686738072654936,13.633389241264645,0.182007267847765,0.12433136360060386
CountNestedDepth,8,14.626582544542455,34.709448009270616,12.44972384181358,31.501076717294197,0.0041448078245707376,0.014694030053093677
CountNestedMethods,8,49.152429112100485,26.197066736438966,36.223512145688765,12.809537483163862,0.29339428661858147,0.10248762808052371
CountOuterVariableAssignment,8,33.965365151993154,24.30942633993047,34.90773896525107,39.67195866266771,0.08603585112472176,0.08063779069477946
CountOuterVariableUsage,8,35.5663391215364,22.55342748433718,26.518304929409823,32.37228311683,0.11259576640879491,0.07246428165093191
CountParameterLists,8,38.13299635422109,27.279585811478185,42.43751106068148,17.536311244888214,0.21993946244320056,0.1106310286675481
CountPatternMatching,8,46.18812521911064,19.834281089759926,52.21294149878953,8.405485048173459,0.34960304927875496,0.07687123049308175
CountRecursiveCalls,8,46.465782402167264,24.2436153255036,24.574788823358737,32.19916490518561,0.13544294339593627,0.1080156863488548
CountSideEffectCalls,8,40.79756372999518,23.122932693761122,38.24391684184364,17.76551835407204,0.2441080337800309,0.09798058088587139
CountSideEffectFunctions,8,54.03909009107843,23.688853514769193,22.553540569091417,13.559690227508035,0.2458007848514929,0.10306008464535216
CountSideEffects,8,40.154613528785795,24.207597949091614,37.4844830451297,17.749825891809074,0.24104813722502988,0.12085807035122334
CountVariableDefinitions,8,48.82312984905417,24.948079119329954,14.167518393947745,8.815846073294628,0.1648204195229102,0.08570448009551691
CountVariables,8,42.108912104755674,21.816263878950515,23.01424470395349,13.413895699167776,0.1817063800076306,0.07460665163029793
FunctionalScoreCount,8,41.976366866756514,19.934419573910496,55.42010099375434,6.460490378374354,0.32932261807687546,0.06154900016911737
HasPointsCount,8,26.599335234565352,21.01537320561567,89.88229485175054,5.073516857583289,0.21991769168848543,0.1085666938015323
ImperativeScoreCount,8,41.4550906914426,22.5172738922444,36.48678610415243,15.906708602578764,0.24748888595034477,0.10116169509662942
IsFunction,8,27.90415339976528,19.244742242194434,33.92958398672075,40.58802321885738,0.06461917960165786,0.05235354667277144
IsSideEffect,8,33.189785943210175,24.708611848242054,31.35166492885757,20.134964338549334,0.14966125612858105,0.13592065717694107
ParadigmScoreCount,8,28.221134321028437,20.815265593222247,72.38971041612169,12.143580937426082,0.198570440193501,0.10445629566632313
