name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,31,1,30,3.225806451612903,20.0
HasNestedMethods,38,2,36,5.263157894736842,40.0
HasFunctions,268,4,264,1.4925373134328357,80.0
IsFunction,49,0,49,0.0,0.0
HasFunctionParameters,29,1,28,3.4482758620689653,20.0
HasHigherOrderCalls,217,4,213,1.8433179723502304,80.0
HasFunctionCalls,29,1,28,3.4482758620689653,20.0
HasCurrying,11,0,11,0.0,0.0
HasPatternMatching,229,4,225,1.7467248908296942,80.0
HasLazyValues,93,0,93,0.0,0.0
HasMultipleParameterLists,53,1,52,1.8867924528301887,20.0
FunctionalScoreBool,411,4,407,0.9732360097323601,80.0
HasVariables,83,2,81,2.4096385542168677,40.0
HasVariableDefinitions,32,1,31,3.125,20.0
HasInnerVariableAssignment,36,1,35,2.7777777777777777,20.0
HasOuterVariableUsage,57,1,56,1.7543859649122806,20.0
HasOuterVariableAssignment,45,0,45,0.0,0.0
HasSideEffects,314,4,310,1.2738853503184715,80.0
IsSideEffect,193,2,191,1.0362694300518136,40.0
HasSideEffectCalls,234,3,231,1.282051282051282,60.0
HasSideEffectFunctions,56,1,55,1.7857142857142856,20.0
ImperativeScoreBool,317,4,313,1.2618296529968454,80.0
HasPointsBool,516,4,512,0.7751937984496124,80.0
ParadigmScoreBool,360,2,358,0.5555555555555556,40.0
