name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
Average stretch,8,21.749941119802614,15.696859390442947,48.05403050783575,12.700816783165786,0.2187223186334118,0.09279583841486941
Max stretch,8,21.793777540848403,15.745552453518611,48.076040828825604,12.673809246340156,0.21916507079553868,0.09401205378446412
Min stretch,8,21.742363524232296,15.733896393552753,47.926343619710806,12.84211859312095,0.21823050037297018,0.09363970168745257
Switch count,8,18.16966050434547,13.305286634288578,40.690201606802766,12.585815104260151,0.1531517332608941,0.042427171975625254
parParadigmEntropyBool,8,15.490709499707078,11.97745653946171,34.83055624068413,25.305798924164762,0.09155247429382793,0.07449502897417412
parParadigmEntropyCount,8,15.627614033074229,11.501879883083529,34.451705946803244,26.54169571050569,0.09305092049344758,0.07521112760598962
parParadigmEntropyFraction,8,9.330841998022725,8.40888954053959,70.64884941818637,40.24335545668587,0.006593690396570712,0.02539748124338502
parParadigmGiniBool,8,11.572934322896852,11.028010042004109,63.91978615482415,11.173960132582025,0.08132607114077203,0.06505465757526974
parParadigmGiniCount,8,12.024689928054826,10.930469827825034,70.42124109097577,8.770904616185126,0.10285425408891695,0.05556194743203713
parParadigmGiniFraction,8,11.390169731243756,9.476313345700158,54.267845101992776,13.482649645397181,0.07117014320892937,0.05725887383907826
