name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,8,31.748368136601457,20.516720491837802,34.0321834516349,40.552951124106364,0.1131526928603301,0.10303683540857468
CountFunctionCalls,8,39.73971284110353,22.64159693041654,23.645445804618348,8.091819207397648,0.17381985252429244,0.10257915175027968
CountFunctionParameters,8,43.04141467901563,20.535964787632114,23.05915260194491,7.279851251214337,0.19524850371732336,0.08920456048041885
CountFunctions,8,48.71706699780093,20.745778533284746,44.01114954058692,6.131158800442395,0.3366727520772009,0.07784181331481947
CountHigherOrderCalls,8,48.664750784008035,20.07051790664798,46.38866975887543,6.994688129865047,0.345927618782558,0.0633128575863091
CountInnerVariableAssignment,8,45.22158446637679,22.318941933428167,14.482091890008949,8.988300278020464,0.15922792373888706,0.07621905200513152
CountLazyValues,8,49.923973065828704,30.072665634047844,16.686738072654936,13.633389241264645,0.182007267847765,0.12433136360060386
CountNestedDepth,8,14.626582544542455,34.709448009270616,12.44972384181358,31.501076717294197,0.0041448078245707376,0.014694030053093677
CountNestedMethods,8,49.910996826977026,25.841285792215327,35.75782587117896,12.654235721942822,0.2959304307839595,0.10244848463019297
CountOuterVariableAssignment,8,34.50876658668342,24.169842476308173,34.977300115645846,41.4222962307086,0.08574460334372468,0.08613783516161
CountOuterVariableUsage,8,36.34792790717004,22.27469228935623,25.691889176132367,32.11781520705667,0.11611326131575943,0.07785230919801707
CountParameterLists,8,46.87882678719304,23.059166343671347,30.001353536893298,9.735624021692907,0.2567180130576564,0.10897124654465785
CountPatternMatching,8,51.65065421234165,17.380811818368443,52.13757302869945,13.113307114735107,0.39840744012280893,0.07673662618318305
CountRecursiveCalls,8,46.2336320593221,24.217543367752924,23.35407084343784,32.95960055347485,0.13507600865885744,0.10855370438326029
CountSideEffectCalls,8,45.255517381368875,23.561339939496065,35.087787320351,15.376165652224522,0.2683819962990744,0.11325711154479415
CountSideEffectFunctions,8,54.03909009107843,23.688853514769193,22.553540569091417,13.559690227508035,0.2458007848514929,0.10306008464535216
CountSideEffects,8,44.35322696907803,23.224207094676693,36.224469798390075,15.732037521519498,0.2717247463619126,0.13171915551465155
CountVariableDefinitions,8,48.82312984905417,24.948079119329954,14.167518393947745,8.815846073294628,0.1648204195229102,0.08570448009551691
CountVariables,8,42.63193390912829,21.399284998666513,22.243958822166892,12.527695435018375,0.18387152381469396,0.07678378457363765
FunctionalScoreCount,8,51.22356610547191,20.041929268974723,51.16526497310255,9.154962785869023,0.3879776075895689,0.06770296415398154
HasPointsCount,8,48.012726592484526,19.375122903194,52.431037002621515,9.495062032623501,0.3703807995509283,0.07161604448692893
ImperativeScoreCount,8,45.015452465909334,22.440657690569665,34.91221794728425,14.361325709677503,0.2701192589354862,0.11928837849611734
IsFunction,8,28.091352956033,19.024139172322307,34.058449966102195,40.50386524989562,0.06708228135851452,0.0480566942415769
IsSideEffect,8,34.24157456035933,23.992813490274397,33.544512188468374,19.797615677126366,0.15075776115427147,0.12648173132751817
ParadigmScoreCount,8,42.08935213143643,24.16296926420625,49.72359086649566,11.875360517231378,0.2679940150398996,0.18022520846097345
