commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package connectable - trait Connection,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package connectable - object ColonLessEq,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package connectable - object ColonGreaterEq,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package connectable - object ColonLessGreaterEq,0.0,26.0,1.0,26.0,1.0,26.0,1.0
HEAD,0,package connectable - object ColonHashEq,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package connectable - object Connection,29.0,26.0,0.13978494623655913,1.0,0.005376344086021506,9.266666666666667,0.049820788530465954
HEAD,0,package internal - object RuntimeDeprecatedTransform,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class RuntimeDeprecatedTransform,0.0,37.0,1.0,37.0,1.0,37.0,1.0
HEAD,0,package internal - class chiselRuntimeDeprecated,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - object Dependency,1.0,24.0,0.9230769230769231,10.0,0.38461538461538464,17.0,0.6538461538461539
HEAD,0,package options - class Dependency,0.0,28.0,1.0,28.0,1.0,28.0,1.0
HEAD,0,package options - trait TransformLike,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package options - trait IdentityLike,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,0,package options - trait DependencyAPI,0.0,36.0,1.0,36.0,1.0,36.0,1.0
HEAD,0,package options - trait Phase,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package options - trait Translator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - object instantiableMacro,2.0,71.0,0.7717391304347826,17.0,0.18478260869565216,36.333333333333336,0.3949275362318841
HEAD,0,package internal - class instantiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class public,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - class ChiselStage - <$anon: firrtl.options.Shell with circt.stage.CLI>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stage - object ChiselStage,4.0,118.0,0.7612903225806451,4.0,0.025806451612903226,36.4,0.23483870967741935
HEAD,0,package stage - object ChiselMain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - class CommonCompilationSettings,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings,0.0,45.0,1.0,45.0,1.0,45.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object VerilogPreprocessorDefine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - class VerilogPreprocessorDefine,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - trait OptimizationStyle,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object OptimizationStyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - object OptimizationStyle - object Default,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - object OptimizationStyle - object OptimizeForCompilationSpeed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - trait AvailableParallelism,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object AvailableParallelism,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object AvailableParallelism - object Default,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object CommonCompilationSettings - object AvailableParallelism - class UpTo,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - trait Timescale,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object Timescale,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package svsim - object CommonCompilationSettings - object Timescale - class FromString,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package svsim - trait Backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package svsim - object Backend,0.0,47.0,1.0,47.0,1.0,47.0,1.0
HEAD,0,package svsim - object Backend - class Parameters,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package svsim - object Backend - object Parameters,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package svsim - object Backend - object Parameters - class Invocation,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,0,package svsim - object Backend - object HarnessCompilationFlags,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - object DebugTransforms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class DebugTransforms,3.0,13.0,0.48148148148148145,4.0,0.14814814814814814,10.75,0.39814814814814814
HEAD,0,package naming - object NamingTransforms,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class NamingTransforms,0.0,98.0,1.0,98.0,1.0,98.0,1.0
HEAD,0,package naming - class NamingTransforms - trait ValNameTransformer,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package naming - class NamingTransforms - class ClassBodyTransformer,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package naming - class NamingTransforms - class MethodTransformer,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package naming - class dump,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package naming - class treedump,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package chisel3 - package simulator - package object simulator,16.0,46.0,0.22330097087378642,2.0,0.009708737864077669,17.58823529411765,0.08537978298115363
HEAD,0,package chisel3 - package simulator - package object simulator - class ElaboratedModule,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - package simulator - package object simulator - class SimulatedModule,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package chisel3 - package simulator - package object simulator - class AnySimulatedModule,1.0,37.0,0.7254901960784313,28.0,0.5490196078431373,32.5,0.6372549019607843
HEAD,0,package chisel3 - package simulator - package object simulator - object AnySimulatedModule,1.0,5.0,0.625,5.0,0.625,5.0,0.625
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselSimulation,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace,12.0,41.0,0.37272727272727274,2.0,0.01818181818181818,13.153846153846153,0.11958041958041958
HEAD,0,package firrtl - package annotations - class AnnotationException,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package firrtl - package annotations - trait Annotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait NoTargetAnnotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - trait SingleTargetAnnotation,0.0,42.0,1.0,42.0,1.0,42.0,1.0
HEAD,0,package firrtl - package annotations - object Annotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package firrtl - package annotations - class UnrecognizedAnnotation,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - trait PassOption,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object InputConfigFileName,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object OutputConfigFileName,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object PassCircuitName,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object PassModuleName,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object PassConfigUtil,0.0,25.0,1.0,25.0,1.0,25.0,1.0
HEAD,0,package passes - package memlib - class ReplSeqMemAnnotation,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package passes - package memlib - object ReplSeqMemAnnotation,0.0,37.0,1.0,37.0,1.0,37.0,1.0
HEAD,0,package internal - class CIRCTOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOMEvaluator,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOMEvaluatorValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class CIRCTOMObject,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package chisel3 - trait SourceInfoDoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package decode - class DecodeTableAnnotation,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package core - trait IsInstantiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package core - object IsInstantiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package core - object IsInstantiable - class IsInstantiableExtensions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package <empty> - package logger - package object logger,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package <empty> - package logger - package object logger - object LoggerOptionsView,0.0,12.0,1.0,12.0,1.0,12.0,1.0
HEAD,0,package circt - class ClockGateIntrinsic,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package circt - object ClockGate,0.0,0.0,0.0,0.0,0.0,0.0,0.0
