name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,2148,61,641,52,-0.33077786857777824,46.017699115044245,7.503607503607504,0.10451503142257056
IsNested,2,2207,0,693,-3.18379879765122,23.896551724137932,100.0,0.01470905453846247
HasNestedMethods,1983,226,429,264,-0.2416802050120297,53.87755102040816,38.095238095238095,0.3171224035722479
HasFunctions,1484,725,198,495,-0.7497264568337456,40.57377049180328,71.42857142857143,0.33346644482234233
IsFunction,2196,13,687,6,-0.32698647863881036,31.57894736842105,0.8658008658008658,0.014659329196641329
HasFunctionParameters,2036,173,505,188,-0.2852811893101619,52.07756232686981,27.12842712842713,0.24928405056296934
HasHigherOrderCalls,1540,669,220,473,-0.685272827871289,41.41856392294221,68.25396825396825,0.3313611837328321
HasFunctionCalls,2014,195,449,244,-0.22082756034770545,55.58086560364465,35.20923520923521,0.313908427250406
HasCurrying,2202,7,673,20,-0.28907257924913,74.07407407407408,2.886002886002886,0.11409001102908327
HasPatternMatching,1559,650,227,466,-0.6625244882374808,41.75627240143369,67.24386724386724,0.3314356784206571
HasLazyValues,2131,78,540,153,-0.171539491141121,66.23376623376623,22.07792207792208,0.2921414402712378
HasMultipleParameterLists,2052,157,557,136,-0.3535262082115864,46.41638225255973,19.624819624819626,0.17713823379668805
FunctionalScoreBool,1706,503,286,407,-0.49570333092288754,44.72527472527473,58.730158730158735,0.3304569286735031
HasVariables,2037,172,479,214,-0.23409742513409348,55.44041450777202,30.88023088023088,0.2899431329227422
HasVariableDefinitions,2133,76,610,83,-0.3004467490660341,52.20125786163522,11.976911976911978,0.1599299720123769
HasInnerVariableAssignment,2127,82,617,76,-0.3250907836693262,48.10126582278481,10.966810966810966,0.13632163176144563
HasOuterVariableUsage,2113,96,515,178,-0.15826962635473296,64.96350364963503,25.685425685425685,0.31114450338836
HasOuterVariableAssignment,2134,75,585,108,-0.2511586798594496,59.01639344262295,15.584415584415584,0.21380114820421553
HasSideEffects,1612,597,239,454,-0.5848009944886363,43.19695528068506,65.51226551226551,0.3414034429742268
IsSideEffect,1885,324,359,334,-0.29475966415758204,50.75987841945289,48.1962481962482,0.341397563422747
HasSideEffectCalls,1776,433,287,406,-0.3649003780284905,48.39094159713945,58.58585858585859,0.3666256357715073
HasSideEffectFunctions,2054,155,489,204,-0.22082756034770545,56.824512534818936,29.43722943722944,0.2903280336581465
ImperativeScoreBool,1624,585,244,449,-0.5715311297022481,43.42359767891683,64.79076479076478,0.34104166683823145
HasPointsBool,1001,1208,91,602,-1.4625077653597351,33.25966850828729,86.86868686868688,0.28323346269862343
ParadigmScoreBool,1403,806,218,475,-0.941191648751631,37.08040593286495,68.54256854256853,0.27523303304542907
