name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,8,29.22223585173464,22.27819605417824,39.34300022606425,16.85847248151387,0.20179032914821704,0.07876589872970516
CommentLinesOfCode,8,39.002791934148085,20.63070002971291,38.62014971869572,13.34541377439771,0.28787021866939366,0.08359751220079423
CouplingBetweenObjects,8,31.58011085474261,17.994158623565017,56.135871969391445,7.796899359892962,0.2983548677608797,0.08153759393564791
CyclomaticComplexity,8,34.731128129679824,19.007147165326465,50.83340528941429,1.7663661116701102,0.3100438295213741,0.058289932116165594
DepthOfInheritance,8,16.538607130397413,16.470883506107146,58.369136218287125,14.35515964583854,0.0755692392218389,0.09325571920910829
DepthOfNesting,8,37.6335079053588,22.31682004853306,43.2900876165689,8.350720667548305,0.2978532661973971,0.06837316295208146
FanIn,8,17.916221672856075,13.015401045192242,27.18657787387026,5.447442137541169,0.06450674117122085,0.055659508485106354
FanOut,8,33.303483055028735,19.209583321154057,59.98307860922952,5.302569135651951,0.3290173151693117,0.09121363196308464
LackOfCohesionInMethods,8,24.5201002571919,17.239289134294765,38.39091554707689,9.161064926921034,0.16844506960075023,0.0853330180810523
LinesOfCode,8,40.112087890619705,20.14385806930737,56.467889970787255,6.407866238887989,0.379681958813716,0.08694107947627808
NumberOfChildren,8,15.75291150759102,13.013210198847936,47.737624445239625,32.12094818493939,0.03581755159411054,0.04032920776578373
NumberOfPatternVariables,8,40.828115949130265,21.24056524545481,39.67512492171308,7.442604819197197,0.30723916249893873,0.058752065211830316
OutDegree,8,39.82167897434502,19.72212290412688,50.37278550400996,5.525690766392842,0.35005990758797123,0.07248845834203609
OutDegreeDistinct,8,35.83149042430256,18.267340602813434,52.83086055581904,6.26319555922634,0.3275785818773276,0.07576311207520266
ParadigmEntropyFraction,8,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmGiniFraction,8,27.67466642765093,19.345773589197613,44.011377545393245,6.495740031482233,0.21472712725635743,0.07004801456580487
PatternSize,8,40.37837227358573,20.401688715041182,40.63736855963023,7.439952248702166,0.31071414075151876,0.05449157985078041
ResponseForClass,8,35.070937023305305,18.057928033549253,58.816782601951296,6.337289706187867,0.3412930809163445,0.062063172941600346
SourceLinesOfCode,8,39.161793881254376,19.71561257127471,55.400536368298845,7.006669723496292,0.36812285984511783,0.08334348056766118
WeightedMethodCount,8,34.66866567211837,19.06615035268347,50.823269235698795,1.8489421288759533,0.3093565135954251,0.05864163652688053
