name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,8,30.35942829460355,24.30729712163687,20.72348955727642,31.810205228366744,0.0758110215935283,0.0925633720994745
CountFunctionCalls,8,35.466546718311854,20.168669706495823,23.27188452070628,9.024830856970105,0.1390497009767793,0.09903704814302916
CountFunctionParameters,8,33.933863067022386,20.955659392448364,19.525963204065675,7.026918268743263,0.12603341068943574,0.06752850344587785
CountFunctions,8,41.11520234751436,18.49397267643059,43.17128234408444,7.251705365035572,0.27609420133406426,0.07330241556762486
CountHigherOrderCalls,8,41.12921023973367,19.012743137046527,43.40941225200384,6.452609132844668,0.2756053268457413,0.05463699982547846
CountInnerVariableAssignment,8,39.57270446762136,20.69846986706587,24.408759216609646,27.17362174431148,0.1343232368941199,0.09545352889180804
CountLazyValues,8,45.356029357624436,24.921190672892628,16.111263165716757,13.488557873747025,0.15811945496961835,0.1379359724016366
CountNestedDepth,8,13.982402448355012,35.00322528687643,11.289254725513944,31.851002863415022,0.0037088884633387498,0.009993545628017561
CountNestedMethods,8,45.462785574702956,24.443928185324957,26.351216152473185,11.212407700451724,0.22267635229201244,0.05946477705418316
CountOuterVariableAssignment,8,33.31375265336828,21.01837353668483,32.559809681262365,30.246215982958976,0.10311700834114618,0.14478771166053236
CountOuterVariableUsage,8,37.95902286307841,18.22061056270624,26.46181392234949,26.819027855292063,0.13594616753881444,0.11948699757390892
CountParameterLists,8,35.73618364213351,21.68550063021016,28.454257964791147,11.040042339029199,0.176233385738078,0.07298637664330446
CountPatternMatching,8,43.19606452002251,20.507649129313076,46.00556114909703,7.1255525809191855,0.3055170950339754,0.06728102769442035
CountRecursiveCalls,8,40.56630318855184,19.013715380401774,21.057691505459704,33.14329207696333,0.10095945942995481,0.08974270114772147
CountSideEffectCalls,8,39.39049639247119,15.997914776480258,44.52689672560908,17.5090223190256,0.23354235306223678,0.12375672673636358
CountSideEffectFunctions,8,45.663688630044504,18.930445200854813,16.394668139001777,11.698198338317345,0.17660576772653402,0.08200150796856956
CountSideEffects,8,38.67854091558371,14.500605989774273,42.94809918586967,14.60005397015261,0.22703485108609828,0.12280890615535654
CountVariableDefinitions,8,40.994468218469805,18.742661288860347,16.414591790513988,8.501342422376753,0.13723550801942982,0.09423463285787345
CountVariables,8,39.913855123351624,17.001164487609408,33.94145763318117,23.45243110953712,0.1839194601810925,0.11217650108901367
FunctionalScoreCount,8,43.78059002967343,18.64750798802399,48.069286671667854,9.653024903341894,0.31994100913769496,0.07621298526211381
HasPointsCount,8,38.47648192119959,20.551875075256465,47.221708464345234,7.48625729567138,0.2718948352837679,0.078637606711592
ImperativeScoreCount,8,38.60591483424544,14.6182995500353,43.326833249327215,17.69812522053386,0.22399099083099955,0.12575995424793554
IsFunction,8,27.41153988297734,22.494300330530777,23.113957264352635,31.44251772725316,0.05070904415649453,0.061283544155551574
IsSideEffect,8,29.54495916045603,19.047010776813142,37.85698381821726,27.649236271018832,0.12225801317484819,0.10262653597637643
ParadigmScoreCount,8,33.114017786610525,22.138295885400392,43.96983543231453,5.179730678704056,0.18169098806022974,0.11898191755679612
